Message Timing (ms since last receipt):
  Dash Status (0x333): 109
  RPM+Wheels (0x280): 64
  Coolant (0x288): 902
  Buttons (0x666): Never
  Config Data (0x888): 902
  Config Req (0x887): 9067
  GPS Sent (0x777): 194
  Time Sync (0x7FF): Never
  Any Incoming: 64
  Any Outgoing: 194
[432812] MISSING SEQUENCE! msg_id=0x0280, expected=3850, got=3975, missing=125, total_missing=459660
[432847] MISSING SEQUENCE! msg_id=0x0333, expected=1492, got=1556, missing=64, total_missing=459724
GPS Send Check: Location=YES, Speed=YES, Speed value=0.06
│ 2026-03-28 12:18:57.70  │ 51.553195 │ -0.156409 │ 41.7 │   5.92 │   9.53 │ 257.0 │        9 │   0.00 │   -0.070 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    54.0 │     4.0 │     0.0 │     0.0 │       0 │      92 │      24 │     142 │       0 │     142 │   22250 │     157 │       0 │      24 │     130 │
[433016] MISSING SEQUENCE! msg_id=0x0288, expected=392, got=404, missing=12, total_missing=459736
│ 2026-03-28 12:18:58.00  │ 51.553196 │ -0.156410 │ 41.7 │   3.10 │   4.99 │ 257.0 │        9 │   0.00 │   -0.070 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    54.0 │     4.0 │     0.0 │    22.0 │       0 │     138 │      68 │     169 │       0 │     169 │   22496 │     195 │       0 │      68 │     195 │
│ 2026-03-28 12:18:58.00  │ 51.553196 │ -0.156410 │ 41.9 │   1.63 │   2.62 │ 257.0 │        9 │   0.00 │   -0.080 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    69.0 │     4.0 │    19.0 │    18.0 │       0 │     104 │      30 │     335 │       0 │     335 │   22662 │     155 │       0 │      30 │     155 │
│ 2026-03-28 12:18:58.40  │ 51.553196 │ -0.156409 │ 41.9 │   0.08 │   0.13 │ 257.0 │        9 │   0.00 │   -0.070 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    80.0 │     4.0 │     5.0 │     2.0 │       0 │     151 │      73 │     582 │       0 │     582 │   22909 │     196 │       0 │      73 │     196 │
│ 2026-03-28 12:18:58.60  │ 51.553196 │ -0.156409 │ 41.9 │   0.22 │   0.35 │ 257.0 │        9 │   0.00 │   -0.080 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    65.0 │     4.0 │     0.0 │     0.0 │       0 │     161 │      85 │     798 │       0 │     798 │   23125 │     206 │       0 │      85 │     206 │
│ 2026-03-28 12:18:58.80  │ 51.553196 │ -0.156409 │ 41.9 │   0.20 │   0.33 │ 257.0 │        9 │   0.00 │   -0.080 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    53.0 │     4.0 │    11.0 │    11.0 │       0 │     178 │     101 │       9 │       0 │       9 │   23341 │      11 │       0 │       9 │      11 │
│ 2026-03-28 12:18:59.10  │ 51.553196 │ -0.156410 │ 41.6 │   0.12 │   0.20 │ 257.0 │        9 │   0.00 │   -0.080 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    65.0 │     4.0 │     5.0 │     0.0 │       0 │     177 │      92 │     203 │       0 │     203 │   23535 │     205 │       0 │      92 │     205 │
[434377] MISSING SEQUENCE! msg_id=0x0887, expected=2, got=1,sing=65535, total_missing=525271
Config request received - no valid config data to send
│ 2026-03-28 12:18:59.20  │ 51.553197 │ -0.156410 │ 41.6 │   0.09 │   0.15 │ 257.0 │        9 │   0.00 │   -0.070 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    44.0 │     4.0 │    11.0 │     0.0 │       0 │     122 │      34 │     348 │       0 │     348 │   23680 │     145 │       0 │      34 │     145 │
│ 2026-03-28 12:18:59.40  │ 51.553196 │ -0.156409 │ 41.7 │   0.21 │   0.34 │ 257.0 │        9 │   0.00 │   -0.080 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    56.0 │     4.0 │    10.0 │    11.0 │       0 │     156 │      66 │     582 │       0 │     582 │     226 │     174 │       0 │      66 │     174 │
│ 2026-03-28 12:18:59.60  │ 51.553196 │ -0.156410 │ 41.6 │   0.32 │   0.51 │ 257.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    36.0 │     4.0 │     0.0 │     0.0 │       0 │     140 │      49 │     766 │       0 │     766 │     410 │     154 │       0 │      49 │     154 │
│ 2026-03-28 12:18:59.80  │ 51.553197 │ -0.156410 │ 41.6 │   0.33 │   0.53 │ 257.0 │        9 │   0.00 │   -0.070 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    47.0 │     4.0 │     4.0 │     4.0 │       0 │     196 │       3 │      20 │       0 │      20 │     666 │     205 │       0 │       3 │     205 │
│ 2026-03-28 12:19:00.00  │ 51.553196 │ -0.156409 │ 41.6 │   0.41 │   0.66 │ 257.0 │        9 │   0.00 │   -0.070 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    56.0 │     4.0 │     9.0 │    10.0 │       0 │     151 │      58 │     175 │       0 │     175 │     821 │     154 │       0 │      58 │     154 │
│ 2026-03-28 12:19:00.20  │ 51.553196 │ -0.156407 │ 41.6 │   0.72 │   1.16 │ 257.0 │        9 │   0.00 │   -0.070 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    72.0 │     4.0 │     2.0 │     2.0 │       0 │     186 │      88 │     410 │       0 │     410 │    1056 │     185 │       0 │      88 │     185 │
│ 2026-03-28 12:19:00.30  │ 51.553196 │ -0.156406 │ 41.3 │   1.22 │   1.96 │ 257.0 │        9 │   0.00 │   -0.060 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    50.0 │     4.0 │    11.0 │    11.0 │       0 │     181 │      78 │     605 │       0 │     605 │    1251 │     175 │       0 │      78 │     175 │
│ 2026-03-28 12:19:00.50  │ 51.553196 │ -0.156403 │ 41.1 │   1.48 │   2.38 │ 257.0 │        9 │   0.00 │   -0.060 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    74.0 │     4.0 │     0.0 │     0.0 │       0 │     174 │      65 │     799 │       0 │     799 │    1445 │     164 │       0 │      65 │     164 │
│ 2026-03-28 12:19:00.80  │ 51.553198 │ -0.156396 │ 41.1 │   2.28 │   3.66 │ 257.0 │        9 │   0.00 │   -0.060 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    56.0 │     4.0 │     5.0 │     0.0 │       0 │     168 │      58 │     994 │       0 │     994 │    1640 │     154 │       0 │      58 │     154 │
│ 2026-03-28 12:19:00.90  │ 51.553198 │ -0.156395 │ 40.9 │   2.96 │   4.76 │ 257.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    45.0 │     4.0 │     0.0 │     5.0 │       0 │      16 │     102 │     240 │       0 │     240 │    1886 │     195 │       0 │      16 │     195 │
│ 2026-03-28 12:19:01.20  │ 51.553199 │ -0.156388 │ 40.9 │   3.25 │   5.23 │ 257.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    35.0 │     4.0 │     1.0 │     5.0 │       0 │      12 │      91 │     436 │       0 │     436 │    2082 │     185 │       0 │      12 │     185 │
│ 2026-03-28 12:19:01.30  │ 51.553200 │ -0.156385 │ 40.7 │   3.56 │   5.72 │ 258.0 │        9 │   0.00 │   -0.060 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    48.0 │     4.0 │     1.0 │     1.0 │       0 │     197 │      73 │     621 │       0 │     621 │    2267 │     164 │       0 │      73 │     164 │
│ 2026-03-28 12:19:01.50  │ 51.553201 │ -0.156380 │ 40.7 │   3.94 │   6.33 │ 258.0 │        9 │   0.00 │   -0.060 │    0.830 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   246.0 │     3.0 │     1.0 │     1.0 │       0 │      41 │      12 │     865 │       0 │     865 │    2511 │     204 │       0 │      12 │     204 │
│ 2026-03-28 12:19:01.70  │ 51.553203 │ -0.156377 │ 40.7 │   3.95 │   6.36 │ 258.0 │        9 │   0.00 │   -0.060 │    0.820 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    24.0 │     4.0 │     0.0 │     1.0 │       0 │      26 │      96 │      49 │       0 │      49 │    2696 │     185 │       0 │      26 │     185 │
│ 2026-03-28 12:19:01.90  │ 51.553205 │ -0.156373 │ 40.4 │   3.87 │   6.23 │ 258.0 │        9 │   0.00 │   -0.050 │    0.820 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    67.0 │     4.0 │     0.0 │     0.0 │       0 │      21 │      88 │     244 │       0 │     244 │    2891 │     174 │       0 │      21 │     174 │
│ 2026-03-28 12:19:02.10  │ 51.553206 │ -0.156368 │ 40.4 │   3.77 │   6.07 │ 258.0 │        9 │   0.00 │   -0.060 │    0.810 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    48.0 │     4.0 │     0.0 │     0.0 │       0 │      16 │      78 │     439 │       0 │     439 │    3086 │     164 │       0 │      16 │     164 │
│ 2026-03-28 12:19:02.30  │ 51.553210 │ -0.156366 │ 40.4 │   3.75 │   6.03 │ 258.0 │        9 │   0.00 │   -0.060 │    0.820 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    53.0 │     4.0 │     0.0 │     0.0 │       0 │      51 │      13 │     675 │       0 │     675 │    3322 │     195 │       0 │      13 │     195 │
h, Lockup=NO
│ 2026-03-28 12:19:02.50  │ 51.553213 │ -0.156363 │ 40.4 │   3.81 │   6.13 │ 258.0 │        9 │   0.00 │   -0.060 │    0.820 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    58.0 │     4.0 │     0.0 │     0.0 │       0 │      48 │       4 │     871 │       0 │     871 │    3518 │     185 │       0 │       4 │     185 │
GPS Send Check: Location=YES, Speed=YES, Speed value=5.22
│ 2026-03-28 12:19:02.70  │ 51.553213 │ -0.156359 │ 40.4 │   3.68 │   5.92 │ 258.0 │        9 │   0.00 │   -0.060 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    26.0 │     4.0 │     0.0 │     0.0 │       0 │      86 │      38 │     109 │       0 │     109 │    3756 │      11 │       0 │      38 │      11 │
│ 2026-03-28 12:19:02.90  │ 51.553214 │ -0.156355 │ 40.0 │   3.56 │   5.72 │ 258.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    44.0 │     4.0 │     0.0 │     0.0 │       0 │      78 │      26 │     302 │       0 │     302 │    3949 │     204 │       0 │      26 │     204 │
│ 2026-03-28 12:19:03.20  │ 51.553215 │ -0.156349 │ 40.0 │   3.28 │   5.27 │ 258.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    37.0 │     4.0 │     0.0 │     0.0 │       0 │      79 │      30 │     507 │       0 │     507 │    4154 │     205 │       0 │      30 │     205 │
│ 2026-03-28 12:19:03.40  │ 51.553218 │ -0.156345 │ 40.0 │   3.12 │   5.02 │ 258.0 │        9 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    39.0 │     4.0 │     0.0 │     0.0 │       0 │      69 │      12 │     692 │       0 │     692 │    4339 │     184 │       0 │      12 │     184 │
│ 2026-03-28 12:19:03.50  │ 51.553218 │ -0.156343 │ 40.0 │   3.05 │   4.91 │ 252.0 │       10 │   0.00 │   -0.060 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    34.0 │     4.0 │     0.0 │     0.0 │       0 │     106 │      47 │     929 │       0 │     929 │    4576 │      10 │       0 │      47 │      10 │
│ 2026-03-28 12:19:03.60  │ 51.553220 │ -0.156342 │ 40.0 │   2.91 │   4.69 │ 252.0 │       10 │   0.00 │   -0.060 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    38.0 │     4.0 │     0.0 │     0.0 │       0 │      78 │      17 │     102 │       0 │     102 │    4750 │     184 │       0 │      17 │     184 │
│ 2026-03-28 12:19:03.90  │ 51.553222 │ -0.156336 │ 40.0 │   2.96 │   4.76 │ 252.0 │       10 │   0.00 │   -0.060 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    52.0 │     4.0 │     0.0 │     0.0 │       0 │      72 │      13 │     298 │       0 │     298 │    4946 │     175 │       0 │      13 │     175 │
│ 2026-03-28 12:19:04.10  │ 51.553215 │ -0.156331 │ 40.0 │   2.63 │   4.23 │ 252.0 │       10 │   0.00 │   -0.050 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    66.0 │     4.0 │     0.0 │     0.0 │       0 │      56 │      96 │     484 │       0 │     484 │    5132 │     155 │       0 │      56 │     155 │
│ 2026-03-28 12:19:04.30  │ 51.553216 │ -0.156328 │ 40.0 │   2.44 │   3.93 │ 252.0 │       10 │   0.00 │   -0.050 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    45.0 │     4.0 │     0.0 │     0.0 │       0 │     107 │      39 │     729 │       0 │     729 │    5377 │     195 │       0 │      39 │     195 │
│ 2026-03-28 12:19:04.50  │ 51.553217 │ -0.156325 │ 38.4 │   2.36 │   3.80 │ 258.0 │        9 │   0.00 │   -0.060 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    38.0 │     4.0 │     0.0 │     0.0 │       0 │     133 │      62 │     955 │       0 │     955 │    5603 │      10 │       0 │      62 │      10 │
│ 2026-03-28 12:19:04.70  │ 51.553218 │ -0.156322 │ 38.4 │   2.40 │   3.86 │ 258.0 │        9 │   0.00 │   -0.060 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    44.0 │     4.0 │     0.0 │     0.0 │       0 │     127 │      55 │     147 │       0 │     147 │    5797 │     204 │       0 │      55 │     204 │
│ 2026-03-28 12:19:04.80  │ 51.553220 │ -0.156321 │ 38.1 │   2.44 │   3.93 │ 255.0 │       10 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    49.0 │     4.0 │     0.0 │     0.0 │       0 │     122 │      51 │     342 │       0 │     342 │    5992 │     194 │       0 │      51 │     194 │
│ 2026-03-28 12:19:05.10  │ 51.553222 │ -0.156317 │ 38.1 │   2.28 │   3.67 │ 255.0 │       10 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    43.0 │     4.0 │     0.0 │     0.0 │       0 │     149 │      74 │     570 │       0 │     570 │    6220 │      11 │       0 │      74 │      11 │
│ 2026-03-28 12:19:05.30  │ 51.553225 │ -0.156315 │ 38.1 │   2.18 │   3.51 │ 255.0 │       10 │   0.00 │   -0.060 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    47.0 │     4.0 │     0.0 │     0.0 │       0 │     144 │      65 │     764 │       0 │     764 │    6414 │     205 │       0 │      65 │     205 │
│ 2026-03-28 12:19:05.40  │ 51.553227 │ -0.156314 │ 38.3 │   2.08 │   3.35 │ 252.0 │       10 │   0.00 │   -0.050 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    40.0 │     4.0 │     0.0 │     5.0 │       0 │     139 │      55 │     959 │       0 │     959 │    6609 │     195 │       0 │      55 │     195 │
│ 2026-03-28 12:19:05.60  │ 51.553228 │ -0.156312 │ 38.3 │   1.92 │   3.09 │ 252.0 │       10 │   0.00 │   -0.050 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    45.0 │     5.0 │     0.0 │     0.0 │       0 │     133 │      47 │     150 │       0 │     150 │    6803 │     184 │       0 │      47 │     184 │
│ 2026-03-28 12:19:05.80  │ 51.553228 │ -0.156309 │ 38.3 │   1.84 │   2.96 │ 252.0 │       10 │   0.00 │   -0.040 │    0.870 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    31.0 │     5.0 │     0.0 │    42.0 │       0 │     169 │      75 │     386 │       0 │     386 │    7039 │      11 │       0 │      75 │      11 │
│ 2026-03-28 12:19:06.00  │ 51.553233 │ -0.156307 │ 38.3 │   1.85 │   2.98 │ 252.0 │       10 │   0.00 │   -0.050 │    0.850 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   165.0 │     4.0 │    22.0 │    22.0 │       0 │     161 │      62 │     579 │       0 │     579 │    7232 │     204 │       0 │      62 │     204 │
│ 2026-03-28 12:19:06.20  │ 51.553234 │ -0.156305 │ 38.3 │   2.00 │   3.21 │ 252.0 │       10 │   0.00 │   -0.050 │    0.830 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    26.0 │     5.0 │    28.0 │    28.0 │       0 │     106 │     104 │     723 │       0 │     723 │    7376 │     143 │       0 │     104 │     143 │
│ 2026-03-28 12:19:06.40  │ 51.553235 │ -0.156303 │ 38.3 │   1.96 │   3.15 │ 252.0 │       10 │   0.00 │   -0.060 │    0.800 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    70.0 │     5.0 │    12.0 │     6.0 │       0 │     140 │      26 │     957 │       0 │     957 │    7610 │     174 │       0 │      26 │     174 │
│ 2026-03-28 12:19:06.60  │ 51.553234 │ -0.156300 │ 38.3 │   1.85 │   2.97 │ 252.0 │       10 │   0.00 │   -0.070 │    0.770 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    65.0 │     5.0 │     6.0 │     6.0 │       0 │     134 │      21 │     149 │       0 │     149 │    7805 │     164 │       0 │      21 │     164 │
│ 2026-03-28 12:19:06.80  │ 51.553234 │ -0.156298 │ 38.3 │   1.72 │   2.77 │ 252.0 │       10 │   0.00 │   -0.080 │    0.730 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    51.0 │     5.0 │    18.0 │    18.0 │       0 │     130 │      15 │     344 │       0 │     344 │    8000 │     154 │       0 │      15 │     154 │
│ 2026-03-28 12:19:07.10  │ 51.553233 │ -0.156295 │ 38.3 │   1.54 │   2.48 │ 252.0 │       10 │   0.00 │   -0.080 │    0.730 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    28.0 │     5.0 │     4.0 │     4.0 │       0 │     195 │      76 │     612 │       0 │     612 │    8268 │      11 │       0 │      76 │      11 │
GPS Status: 6437 messages decoded, Rate: 16.7 sentences/sec, Location valid: YES, Time valid: YES, Satellites: 10, HDOP: 252
ESP-NOW: IN=4943 total (16.1/sec), OUT=1389 total (4.8/sec)
Message Timing (ms since last receipt):
  Dash Status (0x333): 121
  RPM+Wheels (0x280): 100
  Coolant (0x288): 736
  Buttons (0x666): Never
  Config Data (0x888): 736
  Config Req (0x887): 8392
  GPS Sent (0x777): 135
  Time Sync (0x7FF): Never
  Any Incoming: 100
  Any Outgoing: 135
┌─────────────────────────┬──────────┬──────────┬──────┬────────┬────────┬──────┬──────────┬────────┬──────────┬──────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┐
│ Timestamp               │ Lat      │ Lng      │ Alt  │ SpdMPH │ SpdKMH │ HDOP │ Sats     │ Volt   │ LatG     │ LongG    │ BtnL    │ BtnR    │ BtnW    │ BtnS    │ LedL    │ LedR    │ LedW    │ LedS    │ WSpdFL  │ WSpdFR  │ WSpdRL  │ WSpdRR  │ Lockup  │ T_Dash  │ T_RPM   │ T_Cool  │ T_Btn   │ T_CfgD  │ T_CfgR  │ T_GPS   │ T_Time  │ T_In    │ T_Out   │
├─────────────────────────┼──────────┼──────────┼──────┼────────┼────────┼──────┼──────────┼────────┼──────────┼──────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┤
│ 2026-03-28 12:19:07.20  │ 51.553231 │ -0.156294 │ 38.3 │   1.51 │   2.43 │ 252.0 │       10 │   0.00 │   -0.080 │    0.750 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │     8.0 │     5.0 │     3.0 │     3.0 │       0 │     162 │      38 │     777 │       0 │     777 │    8433 │     176 │       0 │      38 │     176 │
Main collection (5Hz): batchCount=50, batchIndex=50, timestamp=2026-03-28 12:19:07.20, fuel=0.00V
RPM+WheelSpeed: RPM=4075.00, FL=3.00 FR=4.00 RL=0.00 RR=0.00 mph, Lockup=NO
│ 2026-03-28 12:19:07.40  │ 51.553228 │ -0.156292 │ 38.3 │   1.48 │   2.37 │ 252.0 │       10 │   0.00 │   -0.070 │    0.780 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │     3.0 │     4.0 │     0.0 │     0.0 │       0 │     159 │      32 │     973 │       0 │     973 │    8629 │     165 │       0 │      32 │     165 │
GPS Send Check: Location=YES, Speed=YES, Speed value=1.74
│ 2026-03-28 12:19:07.70  │ 51.553230 │ -0.156291 │ 38.3 │   1.46 │   2.34 │ 252.0 │       10 │   0.00 │   -0.070 │    0.820 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   226.0 │     3.0 │     2.0 │     0.0 │       0 │      26 │     100 │     236 │       0 │     236 │    8896 │      21 │       0 │      26 │      21 │
│ 2026-03-28 12:19:07.90  │ 51.553230 │ -0.156291 │ 38.3 │   1.00 │   1.60 │ 252.0 │       10 │   0.00 │   -0.080 │    0.840 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    11.0 │     4.0 │     0.0 │    11.0 │       0 │     211 │      83 │     421 │       0 │     421 │    9081 │     206 │       0 │      83 │     206 │
│ 2026-03-28 12:19:08.10  │ 51.553230 │ -0.156291 │ 38.3 │   0.60 │   0.97 │ 252.0 │       10 │   0.00 │   -0.080 │    0.860 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    43.0 │     4.0 │     6.0 │     2.0 │       0 │      26 │      96 │     636 │       0 │     636 │    9296 │      10 │       0 │      26 │      10 │
│ 2026-03-28 12:19:08.20  │ 51.553230 │ -0.156291 │ 37.8 │   0.47 │   0.75 │ 252.0 │       10 │   0.00 │   -0.060 │    0.890 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    35.0 │     4.0 │     1.0 │     2.0 │       0 │     180 │      46 │     790 │       0 │     790 │    9450 │     164 │       0 │      46 │     164 │
│ 2026-03-28 12:19:08.50  │ 51.553231 │ -0.156291 │ 37.8 │   0.40 │   0.65 │ 252.0 │       10 │   0.00 │   -0.060 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    61.0 │     4.0 │     1.0 │     1.0 │       0 │     226 │      92 │      35 │       0 │      35 │    9696 │     205 │       0 │      35 │     205 │
│ 2026-03-28 12:19:08.60  │ 51.553232 │ -0.156292 │ 37.8 │   0.38 │   0.61 │ 252.0 │       10 │   0.00 │   -0.070 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    41.0 │     4.0 │     0.0 │     1.0 │       0 │      11 │      72 │     220 │       0 │     220 │    9881 │     184 │       0 │      11 │     184 │
│ 2026-03-28 12:19:08.90  │ 51.553232 │ -0.156292 │ 37.8 │   0.32 │   0.52 │ 252.0 │       10 │   0.00 │   -0.060 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    64.0 │     4.0 │     7.0 │     0.0 │       0 │      59 │      11 │     468 │       0 │     468 │   10129 │      21 │       0 │      11 │      21 │
│ 2026-03-28 12:19:09.10  │ 51.553232 │ -0.156292 │ 37.8 │   0.30 │   0.48 │ 252.0 │       10 │   0.00 │   -0.060 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    41.0 │     4.0 │     0.0 │     0.0 │       0 │      33 │      83 │     642 │       0 │     642 │   10303 │     195 │       0 │      33 │     195 │
│ 2026-03-28 12:19:09.20  │ 51.553231 │ -0.156292 │ 38.1 │   0.37 │   0.60 │ 252.0 │       10 │   0.00 │   -0.070 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    22.0 │     4.0 │     0.0 │     0.0 │       0 │      39 │      85 │     848 │       0 │     848 │   10509 │     195 │       0 │      39 │     195 │
│ 2026-03-28 12:19:09.50  │ 51.553231 │ -0.156293 │ 38.1 │   0.49 │   0.79 │ 252.0 │       10 │   0.00 │   -0.070 │    0.890 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    35.0 │     4.0 │     0.0 │     0.0 │       0 │      55 │      98 │      63 │       0 │      63 │   10725 │     205 │       0 │      55 │     205 │
│ 2026-03-28 12:19:09.70  │ 51.553231 │ -0.156293 │ 38.1 │   0.59 │   0.96 │ 252.0 │       10 │   0.00 │   -0.060 │    0.890 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    52.0 │     4.0 │     0.0 │     0.0 │       0 │      60 │     100 │     268 │       0 │     268 │   10930 │     205 │       0 │      60 │     205 │
│ 2026-03-28 12:19:09.90  │ 51.553232 │ -0.156294 │ 38.1 │   0.52 │   0.83 │ 252.0 │       10 │   0.00 │   -0.070 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    54.0 │     4.0 │     0.0 │     0.0 │       0 │      76 │       5 │     484 │       0 │     484 │   11146 │      11 │       0 │       5 │      11 │
│ 2026-03-28 12:19:10.10  │ 51.553233 │ -0.156294 │ 38.1 │   0.47 │   0.76 │ 252.0 │       10 │   0.00 │   -0.070 │    0.920 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    57.0 │     4.0 │     0.0 │     0.0 │       0 │      51 │      74 │     659 │       0 │     659 │   11321 │     186 │       0 │      51 │     186 │
│ 2026-03-28 12:19:10.40  │ 51.553235 │ -0.156295 │ 38.1 │   0.33 │   0.53 │ 252.0 │       10 │   0.00 │   -0.070 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    75.0 │     4.0 │    12.0 │    12.0 │       0 │      97 │      22 │     907 │       0 │     907 │   11569 │      21 │       0 │      22 │      21 │
│ 2026-03-28 12:19:10.50  │ 51.553235 │ -0.156295 │ 39.1 │   0.27 │   0.44 │ 252.0 │       10 │   0.00 │   -0.070 │    0.910 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    59.0 │     4.0 │     5.0 │     5.0 │       0 │      83 │       1 │      91 │       0 │      91 │   11753 │     205 │       0 │       1 │     205 │
│ 2026-03-28 12:19:10.80  │ 51.553235 │ -0.156295 │ 39.1 │   0.17 │   0.27 │ 252.0 │       10 │   0.00 │   -0.070 │    0.910 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    48.0 │     4.0 │     5.0 │     0.0 │       0 │      99 │      16 │     307 │       0 │     307 │   11969 │      11 │       0 │      16 │      11 │
│ 2026-03-28 12:19:11.00  │ 51.553235 │ -0.156295 │ 39.1 │   0.20 │   0.32 │ 252.0 │       10 │   0.00 │   -0.070 │    0.900 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    28.0 │     4.0 │     1.0 │     0.0 │       0 │     105 │      21 │     513 │       0 │     513 │   12175 │      10 │       0 │      21 │      10 │
